RateBid,time
4.38037,0.2352731058
4.38037,0.2352754209
4.38055,0.2352916265
4.38105,0.2352933628
4.38065,0.2352939416
4.38055,0.2352945203
4.38037,0.2352968354
4.38065,0.2352991505
4.38037,0.2353037807
4.38037,0.2353089896
4.38065,0.2353118835
4.38085,0.2353124623
4.38105,0.2353136198
4.38065,0.2353141986
4.38055,0.2353147774
4.38045,0.2353170925
4.38037,0.2353194076
4.38037,0.2353199863
4.38037,0.2353223014
4.38037,0.2353280891
4.38037,0.2353304436
4.38037,0.2353379283
4.38037,0.235338507
4.38037,0.2353408221
4.38037,0.2353790211
4.3801,0.2353888602
4.38037,0.235389439
4.38037,0.2353981206
4.38037,0.2353998963
4.38037,0.235402172
4.38037,0.2354316894
4.38037,0.2354461587
4.38037,0.2354484738
4.3808,0.2354548796
4.38063,0.2354559978
4.3808,0.2354571554
4.38081,0.2354577341
4.3808,0.2354583129
4.38095,0.2354588917
4.38115,0.2354594705
4.38085,0.235460628
4.3808,0.2354617856
4.3808,0.2354641006
4.38068,0.2354687308
4.38065,0.2354699277
4.38068,0.2354710459
4.38065,0.2354716247
4.38065,0.2354722034
4.38063,0.2354727822
4.3808,0.235473361
4.3809,0.2354762549
4.38095,0.2354768336
4.38115,0.2354774124
4.38085,0.2354785699
4.3808,0.2354797275
4.38085,0.2354803063
4.38125,0.2354820819
4.38085,0.2354826213
4.3808,0.2354837789
4.38063,0.2355006026
4.38037,0.2355011421
4.38037,0.2355034572
4.38037,0.2355057723
4.38037,0.2355208203
4.38037,0.2355231354
4.38037,0.235531817
4.38037,0.2355381835
4.38037,0.2355451288
4.38037,0.2355474439
4.38005,0.2356944914
4.38005,0.2356950308
4.38025,0.2356961884
4.38065,0.2356973459
4.38045,0.2356985035
4.38025,0.2356990822
4.38005,0.2357013973
4.38005,0.2357089214
4.38005,0.2357488567
4.38005,0.2357500142
4.38005,0.2357696924
4.38005,0.23577085
4.38005,0.2357980523
4.38005,0.2357986311
4.38005,0.2358148367
4.38005,0.2358159942
4.38005,0.2358212032
4.38005,0.2358223607
4.38005,0.2358403027
4.38005,0.2358414602
4.3804,0.2358513387
4.38055,0.2358524963
4.38015,0.235854772
4.37975,0.2358559295
4.37965,0.2358663474
4.37965,0.2358680837
4.3797,0.2358686625
4.37994,0.2358715564
4.3804,0.2358727139
4.38035,0.2358732927
4.38005,0.235875029
4.37985,0.2358756078
4.37975,0.2358761866
4.37994,0.2358779229
4.37994,0.2358785016
4.37955,0.2358900771
4.3802,0.2358906559
4.38035,0.2358912346
4.38005,0.2358930103
4.37994,0.2358941285
4.37994,0.2358964436
4.3802,0.2358970224
4.38035,0.2358976405
4.38055,0.2358987587
4.38005,0.2358993374
4.3801,0.235900495
4.38035,0.2359010738
4.38025,0.2359028101
4.38005,0.2359051252
4.3803,0.2359074403
4.38035,0.2359097554
4.38005,0.2359120704
4.38035,0.2359149643
4.38005,0.2359195945
4.37995,0.2359473756
4.37994,0.2359496907
4.37965,0.2359508482
4.37955,0.2359520058
4.37965,0.2359543208
4.37994,0.2359682114
4.37965,0.2359757354
4.37994,0.2359838382
4.37965,0.2359867321
4.37994,0.2360284037
4.3804,0.2360295612
4.38045,0.2360307188
4.38015,0.2360318763
4.3803,0.2360330732
4.38035,0.236035349
4.38005,0.2360376641
4.38035,0.2360446093
4.38035,0.2360469244
4.38035,0.2360475032
4.38005,0.2360492395
4.38035,0.2360729692
4.38065,0.2360741267
4.38035,0.2360752843
4.38005,0.2360775994
4.37985,0.2360967382
4.37975,0.2360990139
4.37975,0.2361279919
4.37995,0.2361592063
4.38005,0.2361615214
4.37985,0.2361626789
4.37955,0.236164994
4.37955,0.2361673091
4.37955,0.2361707817
4.37965,0.2361713605
4.37995,0.236172518
4.38045,0.2361742543
4.38005,0.2361748331
4.37965,0.2361766088
4.37955,0.2361788845
4.37951,0.2361939326
4.37945,0.2361991415
4.37899,0.2361997203
4.3792,0.2362002991
4.37955,0.2362008779
4.37905,0.2362026142
4.3795,0.236203193
4.37908,0.2362055081
4.37951,0.2362251863
4.37916,0.236243707
4.37915,0.236248916
4.37938,0.2362494947
4.37937,0.2362518098
4.3797,0.2362622277
4.37941,0.2362645428
4.37941,0.2362662791
4.37941,0.2362674367
4.37941,0.2362685942
4.37966,0.2362859574
4.3801,0.2362865755
4.3798,0.2362871149
4.38005,0.2362876937
4.37951,0.2362888513
4.37959,0.2362894694
4.3801,0.2362900482
4.3801,0.2362905876
4.38035,0.2362923239
4.37966,0.2362929027
4.37966,0.2362957965
4.37885,0.2363229988
4.37908,0.2363235776
4.37951,0.2363241564
4.37966,0.2363258927
4.37966,0.2363635129
4.37916,0.2363640917
4.37916,0.2363664068
4.37913,0.2363779822
4.37915,0.236378561
4.37931,0.236398818
4.37937,0.2364190751
4.37937,0.2364213901
4.37933,0.2364254416
4.37908,0.2364260203
4.37908,0.2364265991
4.37908,0.2364271779
4.37941,0.2364283354
4.37924,0.236431808
4.37946,0.2364335444
4.37945,0.236437017
4.37911,0.2364514863
4.37908,0.2364520651
4.37908,0.2364532226
4.3792,0.2364543802
4.37908,0.2364636405
4.37908,0.2364665344
4.37908,0.2364757948
4.3793,0.2365626106
4.37908,0.2365649257
4.37908,0.2365880766
4.37908,0.2366008096
4.37908,0.2366297482
4.37908,0.2366309057
4.37923,0.236658108
4.37908,0.2366586868
4.37933,0.2366610019
4.37908,0.2366615807
4.37908,0.2366667896
4.37908,0.2367032523
4.37908,0.2367055674
4.37908,0.2367715474
4.37908,0.2367820047
4.3794,0.2367958559
4.37972,0.2367964346
4.37966,0.2367981709
4.3797,0.2367987497
4.3797,0.2368010648
4.3797,0.2368022617
4.37923,0.2368045375
4.37908,0.2368051162
4.37908,0.236805695
4.37908,0.2368068526
4.37908,0.2368074313
4.37908,0.2368132584
4.37908,0.2368155341
4.37932,0.2368178492
4.37937,0.236818428
4.37923,0.2368207431
4.37908,0.2368213219
4.37908,0.2368224794
4.37936,0.2368236369
4.37945,0.2368242157
4.37908,0.2368757265
4.37908,0.2368763052
4.3792,0.2368861444
4.37923,0.2368867231
4.37908,0.2368873019
4.37936,0.236889617
4.37945,0.2368901958
4.37911,0.2369301311
4.37908,0.2369307098
4.3792,0.2369324461
4.3792,0.2369336037
4.37908,0.23693534
4.37908,0.2369370763
4.37908,0.2369376551
4.37924,0.2369388126
4.37945,0.236940549
4.37909,0.2370476218
4.37908,0.2370609336
4.37908,0.2370748241
4.37908,0.2370754029
4.37908,0.2371465919
4.3793,0.2371471707
4.37951,0.2371483282
4.37908,0.237148907
4.3792,0.2371518009
4.37908,0.237154116
4.37908,0.2371546947
4.37912,0.2371575886
4.37912,0.2371593249
4.37908,0.2371680065
4.37908,0.2371790032
4.3791,0.237181897
4.37908,0.2371842121
4.37908,0.2371847909
4.37912,0.2371859484
4.37951,0.2371865272
4.37951,0.2371894211
4.37951,0.2372137295
4.37951,0.237271028
4.37951,0.2372739612
4.37835,0.2372959152
4.37908,0.237296494
4.37951,0.2372970727
4.37825,0.2373086482
4.37835,0.2373155934
4.37865,0.237316751
4.37865,0.2373173298
4.37835,0.2373196449
4.37825,0.2373202236
4.37825,0.2373323778
4.37825,0.2373341142
4.37835,0.237337008
4.37835,0.2373393231
4.37835,0.2373399019
4.37845,0.237342217
4.37835,0.2373468472
4.37825,0.2373526349
4.37825,0.2373537924
4.37825,0.2373740494
4.37825,0.2373746282
4.37855,0.2373983579
4.37865,0.2373989367
4.37865,0.2374000942
4.37855,0.2374012518
4.37855,0.2374018305
4.37845,0.2374024093
4.37835,0.2374070395
4.37845,0.2374139848
4.37825,0.2374174574
4.37825,0.2374191937
4.37835,0.2374227057
4.37825,0.2374250208
4.37815,0.2374348206
4.37815,0.2374365569
4.37815,0.2374394508
4.37815,0.2374400295
4.37825,0.2374429234
4.37825,0.2374747558
4.37825,0.237477071
4.37815,0.237479386
4.37825,0.2374805436
4.37835,0.2374822799
4.37835,0.237484595
4.37815,0.2374903827
4.37825,0.2374915796
4.37825,0.2374932766
4.37825,0.2374944735
4.37835,0.2374950129
4.37825,0.2374979068
4.37825,0.2375008006
4.37825,0.2375210577
4.37815,0.237522794
4.37825,0.237525109
4.37815,0.2375511538
4.37815,0.2375523114
4.37815,0.2375528901
4.37825,0.2375546265
4.37815,0.2375662019
4.37825,0.2375679382
4.37825,0.2375719896
4.37825,0.2375725684
4.37825,0.2375737259
4.37815,0.2375743047
4.37815,0.2375748835
4.37815,0.237576041
4.37815,0.2375777774
4.37815,0.2375783561
4.37825,0.23758125
4.37825,0.2375997707
4.37825,0.2376003495
4.37825,0.2376009282
4.37815,0.237601507
4.37815,0.2376148188
4.37825,0.2376153975
4.37825,0.2376159763
4.37815,0.2376177126
4.37825,0.2376188702
4.37815,0.2376206065
4.37815,0.2376211853
4.37825,0.2376240791
4.37825,0.2376872047
4.37862,0.2376923743
4.37825,0.2376929531
4.37825,0.2376946894
4.37815,0.2376958469
4.37815,0.2376964257
4.37815,0.2376987408
4.37886,0.2377120525
4.37852,0.2377137888
4.37888,0.2377161039
4.37888,0.2377189978
4.37867,0.2377218917
4.37876,0.237723628
4.37915,0.2377242067
4.37951,0.2377253643
4.37876,0.2377259431
4.3791,0.2377271006
4.37925,0.2377276794
4.37955,0.2377288369
4.37895,0.2377294157
4.37855,0.2377299945
4.37845,0.2377323095
4.37825,0.2377427275
4.37842,0.2377473576
4.37896,0.2377479364
4.37855,0.2377485152
4.37891,0.237749094
4.37825,0.2377502515
4.37835,0.2377525666
4.37825,0.2377548817
4.37892,0.2377560392
4.3785,0.237756618
4.37888,0.2377583543
4.37865,0.2377606694
4.37835,0.2377629845
4.37825,0.2377791901
4.37815,0.237782084
4.37815,0.2377838203
4.37815,0.2377849779
4.37805,0.2377855566
4.37815,0.2377861354
4.37815,0.2377867142
4.37805,0.237794817
4.37805,0.2377977108
4.37815,0.23780755
4.37825,0.2378214799
4.37815,0.2378243344
4.37805,0.237827807
4.37815,0.2378307009
4.37815,0.2378330159
4.37815,0.2378515367
4.37805,0.2378526942
4.37815,0.237853273
4.37805,0.2378544305
4.37805,0.2378567456
4.37805,0.2378596395
4.37805,0.2378636909
4.37805,0.2378654272
4.37815,0.2378683211
4.37805,0.2378827904
4.37805,0.2378851055
4.37805,0.2378943658
4.37805,0.2378961021
4.37815,0.237898996
4.37805,0.2379076776
4.37805,0.2379099927
4.37815,0.2379105715
4.37815,0.2379134653
4.37815,0.2379146229
4.37815,0.2379163592
4.37825,0.237919253
4.37815,0.2379204106
4.37825,0.2379221469
4.37815,0.2379261983
4.37825,0.2379279346
4.37815,0.237931986
4.37825,0.2379337223
4.37815,0.2379377738
4.37825,0.2379395101
4.37815,0.2379435615
4.37825,0.2379452978
4.37825,0.2379481916
4.37815,0.2379493492
4.37825,0.2379510855
4.37815,0.2379539794
4.37815,0.2379545581
4.37815,0.237957452
4.37825,0.2380124354
4.37815,0.2380141717
4.37815,0.238015908
4.37815,0.2380188019
4.37825,0.2380222745
4.37815,0.2380234321
4.37815,0.2380257472
4.37825,0.2380263259
4.37815,0.2380269047
4.37825,0.2380367438
4.37825,0.2380396377
4.37825,0.2380512132
4.37815,0.2380535282
4.37825,0.2380558433
4.37815,0.2380581584
4.37805,0.2380928847
4.37805,0.2380946211
4.37815,0.2380951998
4.37815,0.2380975149
4.37815,0.2380992512
4.37815,0.23809983
4.37815,0.2381004088
4.37815,0.2381015663
4.37815,0.2381044602
4.37815,0.2381061965
4.37815,0.2381067753
4.37815,0.2381073541
4.37815,0.2381085116
4.37815,0.2381114055
4.37815,0.2381131418
4.37815,0.2381137205
4.37815,0.2381142993
4.37815,0.2381154569
4.37825,0.2381183507
4.37815,0.2381206658
4.37815,0.2381224021
4.37815,0.238125296
4.37825,0.2381287686
4.37815,0.2381299262
4.37815,0.2381316625
4.37815,0.2381322413
4.37815,0.2381345563
4.37825,0.2381362927
4.37815,0.2381368714
4.37815,0.2381386078
4.37815,0.2381420804
4.37825,0.2381449743
4.37815,0.2381461318
4.37825,0.2381478681
4.37825,0.238150762
4.37825,0.2381519195
4.37825,0.2381536559
4.37825,0.2381565497
4.37825,0.2381577072
4.37825,0.2381594436
4.37825,0.2381623374
4.37825,0.238163495
4.37825,0.2381652313
4.37825,0.2381681252
4.37825,0.2381692827
4.37825,0.238171019
4.37815,0.2381739129
4.37815,0.2381744917
4.37815,0.2381768067
4.37815,0.2381773855
4.37805,0.2381785431
4.37815,0.2381791218
4.37815,0.2381808582
4.37815,0.2381820157
4.37815,0.2381831732
4.37815,0.2381860671
4.37815,0.2381872246
4.37815,0.238188961
4.37815,0.2381918548
4.37825,0.2381935911
4.37815,0.2381941699
4.37815,0.2381947487
4.37815,0.2381959062
4.37815,0.2381988001
4.37825,0.2382005364
4.37815,0.2382016939
4.37825,0.2382028515
4.37815,0.2382069029
4.37825,0.2382086392
4.37825,0.2382115331
4.37825,0.2382126906
4.37825,0.2382144269
4.37825,0.2382173208
4.37815,0.2382184783
4.37815,0.2382207934
4.37815,0.238229475
4.37815,0.2382300932
4.37815,0.2382312113
4.37815,0.2382323689
4.37815,0.2382341052
4.37815,0.238234684
4.37815,0.2382352627
4.37805,0.2382369991
4.37815,0.2382375778
4.37815,0.2382404717
4.37815,0.2382416292
4.37815,0.2382433656
4.37815,0.2382439443
4.37825,0.2382462594
4.37815,0.238247417
4.37825,0.2382491533
4.37815,0.2382532047
4.37825,0.238254941
4.37825,0.2382566773
4.37825,0.2382578349
4.37825,0.2382589924
4.37825,0.2382607287
4.37825,0.2382636226
4.37825,0.2382647801
4.37825,0.238265977
4.37835,0.2382665165
4.37855,0.2382688316
4.37835,0.2382694103
4.37845,0.2382769344
4.37845,0.2382966126
4.37845,0.2382983489
4.37835,0.2382989277
4.37845,0.2383035579
4.37835,0.2383041367
4.37835,0.2383093456
4.37835,0.238313397
4.37845,0.2383290239
4.37835,0.2383307602
4.37845,0.2383429144
4.37835,0.2383544899
4.37835,0.2383568049
4.37835,0.23835912
4.37815,0.238364329
4.37815,0.2383649078
4.37855,0.2383672228
4.37865,0.2383695379
4.37825,0.2383857436
4.37835,0.2383886374
4.37845,0.2383909525
4.37845,0.2384308878
4.37835,0.2384326241
4.37835,0.2384337817
4.37835,0.2384343604
4.37845,0.2384360968
4.37845,0.2384384119
4.37845,0.2384418845
4.37835,0.2384436208
4.37845,0.2384465147
4.37845,0.2384673505
4.37835,0.2384690868
4.37845,0.2384719806
4.37835,0.2384725594
4.37825,0.2384731382
4.37835,0.2384754533
4.37825,0.2384766108
4.37835,0.2384847136
4.37835,0.2385182824
4.37845,0.2385205975
4.37845,0.2385229126
4.37825,0.2385709507
4.37835,0.238572687
4.37845,0.2385750021
4.37835,0.2386062558
4.37835,0.2386479275
4.37835,0.2386496638
4.37835,0.2386531364
4.37835,0.2386537152
4.37845,0.2386542939
4.37835,0.238656609
4.37825,0.2386652906
4.37835,0.2386681845
4.37835,0.2386704996
4.37845,0.2386733934
4.37835,0.238694808
4.37835,0.2387034896
4.37835,0.2387058047
4.37845,0.2387416886
4.37835,0.2387434249
4.37845,0.2387463187
4.37835,0.2387468975
4.37835,0.2387509489
4.37835,0.2387515277
4.37825,0.2387700484
4.37825,0.2387891479
4.37835,0.2387897267
4.37835,0.238824453
4.37795,0.2388256106
4.37805,0.2388261893
4.37815,0.2388273469
4.37805,0.2388290832
4.37815,0.238829662
4.37805,0.2388343315
4.37815,0.2388360285
4.37815,0.2388377648
4.37825,0.2388383436
4.37825,0.2388389223
4.37825,0.2388395011
4.37795,0.2388400799
4.37805,0.2388406586
4.37815,0.2388412374
4.37815,0.2388435525
4.37815,0.2389378924
4.37815,0.2389402075
4.37815,0.2389488891
4.37805,0.2389506254
4.37815,0.2389512042
4.37815,0.2389604645
4.37815,0.2389616221
4.37815,0.2389622008
4.37815,0.2389627796
4.37805,0.2389639371
4.37805,0.238966831
4.37795,0.2389691461
4.37805,0.2389708824
4.37805,0.23897204
4.37795,0.2389726188
4.37795,0.2389755126
4.37805,0.2389766701
4.37815,0.238979564
4.37805,0.2389807216
4.37805,0.2389824579
4.37815,0.2389853517
4.37815,0.2389865093
4.37815,0.2389888244
4.37815,0.2389899819
4.37815,0.2389917182
4.37815,0.2389946121
4.37815,0.2389963484
4.37815,0.238997506
4.37805,0.2389980847
4.37815,0.2389986635
4.37815,0.2390021361
4.37815,0.2390027149
4.37815,0.2390044512
4.37825,0.2390073451
4.37815,0.2390085026
4.37825,0.239010239
4.37815,0.2390142904
4.37815,0.2390160267
4.37815,0.2390166055
4.37805,0.2390171842
4.37815,0.2390189205
4.37805,0.2390194993
4.37805,0.2390200781
4.37805,0.2390212356
4.37815,0.2390218144
4.37815,0.2390247083
4.37815,0.2390258658
4.37815,0.2390276021
4.37825,0.239030496
4.37815,0.2390316535
4.37825,0.2390333898
4.37815,0.2390374413
4.37835,0.2390391776
4.37825,0.2390414927
4.37835,0.2390438078
4.37835,0.2390443865
4.37825,0.2390449653
4.37815,0.2390461228
4.37815,0.2390467016
4.37805,0.2390478592
4.37815,0.2390490167
4.37815,0.239050753
4.37815,0.2390530681
4.37815,0.2390536862
4.37825,0.2390565407
4.37815,0.2390576983
4.37825,0.2390594346
4.37815,0.2390629072
4.37815,0.2390646435
4.37815,0.2390652223
4.37825,0.2390681162
4.37815,0.2390692737
4.37825,0.2390710101
4.37825,0.2390750615
4.37825,0.2390767978
4.37825,0.2390796916
4.37825,0.2390808492
4.37825,0.2390825855
4.37825,0.2390854794
4.37825,0.2390866369
4.37825,0.2390883732
4.37825,0.2390912671
4.37825,0.2390924246
4.37825,0.2390930034
4.37815,0.2390941609
4.37815,0.2390953185
4.37815,0.2390982124
4.37815,0.2390999487
4.37825,0.2391028425
4.37815,0.2391040001
4.37815,0.2391057364
4.37815,0.2391063152
4.37805,0.2391068939
4.37815,0.2391086303
4.37815,0.239109209
4.37805,0.2391097878
4.37805,0.2391115241
4.37815,0.2391161543
4.37825,0.2391173118
4.37815,0.2391178906
4.37815,0.2391196269
4.37815,0.2391202057
4.37825,0.2391230996
4.37815,0.2391242571
4.37825,0.2391259934
4.37815,0.2391300448
4.37815,0.2391317812
4.37805,0.2391323599
4.37815,0.239134675
4.37815,0.2391358325
4.37805,0.2391381477
4.37815,0.2391387264
4.37815,0.2391416203
4.37815,0.2391421991
4.37815,0.2391450929
4.37805,0.2391462505
4.37815,0.2391479868
4.37815,0.2391508806
4.37815,0.2391514594
4.37805,0.2391531957
4.37815,0.2391537745
4.37815,0.2391566684
4.37815,0.2391578259
4.37815,0.2391595622
4.37815,0.239160141
4.37805,0.2391618773
4.37815,0.2391636136
4.37805,0.2391647712
4.37805,0.2391670863
4.37815,0.2391688226
4.37815,0.2391699801
4.37815,0.2391722952
4.37815,0.2391769254
4.37815,0.2391775042
4.37805,0.2391786617
4.37805,0.2391809768
4.37805,0.2391815556
4.37805,0.2391838707
4.37805,0.2392764742
4.37815,0.239277053
4.37815,0.2392776318
4.37805,0.2392782106
4.37805,0.2392811044
4.37805,0.2392828408
4.37805,0.2392857346
4.37815,0.2392874709
4.37815,0.2392886285
4.37805,0.239289786
4.37815,0.2392926799
4.37815,0.2392938374
4.37805,0.2392955738
4.37815,0.2392984676
4.37815,0.2393233548
4.37805,0.2393250911
4.37815,0.239327985
4.37815,0.2393360878
4.37805,0.2393378241
4.37815,0.2393395604
4.37815,0.239340718
4.37805,0.2393418755
4.37815,0.2393447694
4.37815,0.2393893349
4.37805,0.2393910712
4.37815,0.239393965
4.37815,0.2393968589
4.37805,0.2393985952
4.37815,0.2394014891
4.37815,0.2394061193
4.37805,0.2394078556
4.37815,0.2394107495
4.37815,0.2394304277
4.37805,0.239432164
4.37815,0.2394350579
4.37815,0.2394564725
4.37805,0.2394582088
4.37815,0.2394599451
4.37805,0.2394611026
4.37805,0.2394622602
4.37805,0.239465154
4.37805,0.2394657328
4.37805,0.2394686267
4.37815,0.2394709418
4.37815,0.2394987228
4.37825,0.2395021955
4.37815,0.2395027742
4.37815,0.239503353
4.37805,0.2395056681
4.37805,0.2395068256
4.37816,0.239508562
4.37908,0.2395091407
4.37908,0.2395097195
4.37912,0.2395103376
4.37908,0.239512074
4.37912,0.2395149285
4.37919,0.2395155072
4.37935,0.2395195586
4.37945,0.239521295
4.37908,0.2395230313
4.37937,0.2395259252
4.37945,0.2395265039
4.3798,0.2395623878
4.3795,0.2395641241
4.37895,0.2395647029
4.37875,0.2395652816
4.37915,0.2395658604
4.37935,0.2395664786
4.37895,0.2395675967
4.37845,0.2395681755
4.37835,0.2395693331
4.37835,0.2395699118
4.37835,0.2395710694
4.37825,0.2395809085
4.37805,0.2396098471
4.37805,0.2396104259
4.37815,0.239767852
4.37845,0.2397690095
4.37825,0.2397701671
4.37815,0.2397713246
4.37865,0.2397938967
4.37914,0.2397944755
4.37951,0.2397962118
4.37876,0.2398239929
4.37815,0.2398245717
4.37825,0.2398251505
4.37825,0.2398257292
4.37825,0.2398274655
4.37835,0.2398286231
4.37825,0.2398309382
4.37865,0.2398488801
4.37951,0.2398500377
4.3787,0.239851774
4.37908,0.2398523528
4.37914,0.2398540891
4.37951,0.2398639282
4.37805,0.2398656645
4.37825,0.2399096512
4.37908,0.2399131239
4.37908,0.239915439
4.37951,0.2399258569
4.37908,0.239926475
4.3794,0.2399270537
4.37955,0.2399276325
4.37985,0.2399281719
4.37908,0.2399293295
4.37951,0.2399299083
4.37933,0.239930487
4.37951,0.2399310658
4.3791,0.2399316446
4.37945,0.2399322233
4.37908,0.2399339597
4.37908,0.2399368535
4.3792,0.2399374323
4.37908,0.2399397474
4.37908,0.2399426412
4.3792,0.2399437988
4.37908,0.2399461139
4.37908,0.2399466927
4.37951,0.2399472714
4.37908,0.2399478502
4.37939,0.2399490077
4.37951,0.2399501653
4.37951,0.2399513228
4.37899,0.2399547955
4.37908,0.2399553742
4.37951,0.2399588469
4.37908,0.2399600044
4.37951,0.2399605832
4.37944,0.239961162
4.37951,0.2399617407
4.37931,0.2399623195
4.37951,0.2399628983
4.37939,0.239963477
4.37908,0.2399640558
4.37908,0.2399837341
4.37908,0.2399843129
4.37908,0.2399935732
4.3792,0.2399993609
4.37908,0.240001676
4.37908,0.2400028336
4.37908,0.2400045699
4.37908,0.2400051487
4.37908,0.2400074637
4.37908,0.2400080425
4.37908,0.2400340873
4.37899,0.2400648016
4.37951,0.2400653804
4.37899,0.2400659591
4.37916,0.2400664985
4.37931,0.2400844405
4.37941,0.240093122
4.37945,0.2400937008
4.3798,0.2400989098
4.37995,0.2401006461
4.37941,0.2401012249
4.37941,0.2401041187
4.3798,0.2401128003
4.37941,0.2401151154
4.37941,0.2401180093
4.37908,0.2401215213
4.37931,0.2401220607
4.37917,0.2401226395
4.37908,0.2401232182
4.37908,0.2401255333
4.37908,0.2401284272
4.37908,0.2401562083
4.37908,0.2401758865
4.37908,0.2401921315
4.3792,0.2401926709
4.37965,0.2401944072
4.37975,0.2402227671
4.37985,0.2402250822
4.37995,0.2402372364
4.37908,0.2402482331
4.37923,0.2402488118
4.3796,0.2402493906
4.37985,0.2402511269
4.37995,0.2402540208
4.37995,0.2402569146
4.38005,0.2402592297
4.38005,0.2402615448
4.38015,0.2402621236
4.38025,0.2402632811
4.38035,0.2402644387
4.38035,0.2402667538
4.38035,0.2402702264
4.38035,0.2402725415
4.38035,0.2403252098
4.37915,0.2403269461
4.37894,0.2403275249
4.3791,0.24032984
4.37916,0.2403304187
4.37916,0.2403327338
4.37908,0.2403385215
4.37908,0.2403414154
4.37908,0.2403564635
4.37908,0.2403570423
4.37916,0.240375563
4.37908,0.2403790356
4.37908,0.2403813507
4.3792,0.2404166558
4.37941,0.2404189709
4.37909,0.2404259162
4.37908,0.240426495
4.37909,0.24042881
4.37941,0.2404293888
4.3795,0.2404392279
4.3797,0.2404398067
4.37941,0.240441543
4.37941,0.2404421218
4.37941,0.2404432793
4.37945,0.2404455944
4.37935,0.2404525397
4.37908,0.2404531185
4.37908,0.2404548548
4.37908,0.2404554336
4.37908,0.2404687453
4.37908,0.2404710604
4.3795,0.2404918962
4.37916,0.2404942113
4.3795,0.2405063655
4.37951,0.2405069443
4.37975,0.2405075231
4.37951,0.2405086806
4.37951,0.2405231499
4.37899,0.2405283589
4.37916,0.2405289377
4.37908,0.2405439857
4.37951,0.2405451826
4.3797,0.2405474584
4.38,0.2405480372
4.37965,0.2405497735
4.37959,0.2405520885
4.37994,0.240563664
4.37951,0.2405642428
4.37951,0.2405648215
4.37994,0.2405659791
4.37994,0.2405700305
4.37975,0.2405740819
4.37951,0.2405746607
4.37951,0.2405758182
4.37951,0.240576397
4.37951,0.2405775545
4.37951,0.2405787121
4.37951,0.2405810272
4.37994,0.2405908663
4.37994,0.2405949177
4.37994,0.2405972328
4.37994,0.2406360105
4.37994,0.2406747883
4.37994,0.2406753671
4.37994,0.2406776822
4.37994,0.2406863638
4.3802,0.2406898364
4.38015,0.2406921515
4.3801,0.240693309
4.38015,0.2406956241
4.37995,0.2406973604
4.37994,0.2407326655
4.37994,0.2407349806
4.37994,0.240739032
4.37994,0.2407430834
4.3802,0.2407500287
4.38035,0.2407506075
4.38045,0.2407511862
4.38025,0.2407523438
4.37995,0.2407535013
4.37995,0.2407558164
4.37995,0.2407760735
4.37995,0.2407766522
4.37995,0.2407963305
4.37995,0.2407969093
4.38025,0.2408038545
4.38045,0.2408044333
4.38055,0.2408050121
4.38035,0.2408061696
4.38005,0.2408073272
4.37995,0.2408096422
4.38037,0.2408177844
4.38045,0.2408200601
4.38065,0.2408206389
4.38085,0.2408212177
4.38045,0.2408223752
4.38037,0.2408235328
4.38037,0.2408258479
4.38037,0.2408333719
4.38045,0.2408652044
4.38065,0.2408657832
4.38085,0.2408664013
4.38045,0.2408675195
4.38037,0.240868677
4.38037,0.2408709921
4.38037,0.2409497052
4.38037,0.240952599
4.38045,0.2409745924
4.38045,0.2409769075
4.38037,0.2409792226
4.38045,0.2409803801
4.38055,0.2409826952
4.38037,0.2409850103
4.38055,0.2410168428
4.38045,0.2410191579
4.38037,0.2410214729
4.38045,0.241023788
4.38055,0.2410261031
4.38037,0.2410272607
4.38037,0.2410295758
4.38045,0.2410336272
4.38075,0.2410342059
4.38085,0.2410347847
4.38055,0.2410359422
4.38055,0.2410370998
4.38037,0.2410376786
4.38037,0.2410394149
4.38055,0.2410862954
4.38075,0.2410868742
4.38055,0.2410886105
4.38085,0.2410903469
4.38055,0.2410915044
4.38037,0.2410984497
4.38037,0.2411007648
4.38055,0.24110771
4.38037,0.2411111827
4.38037,0.2411134978
4.38055,0.2411181279
4.38075,0.2411187067
4.38095,0.2411198642
4.38045,0.241120443
4.38075,0.2411216006
4.38055,0.2411233369
4.38037,0.2411239157
4.38037,0.2411244944
4.38037,0.2411262307
4.38045,0.2411268095
4.38075,0.2411273883
4.38085,0.2411279671
4.38045,0.2411291246
4.38037,0.2411302822
4.38037,0.2411325972
4.38005,0.2411378456
4.37994,0.241138385
4.37994,0.2411412788
4.37994,0.2411435939
4.3803,0.241145909
4.37994,0.2411464878
4.38003,0.2411470666
4.38003,0.2411476453
4.38037,0.2411482241
4.38037,0.2411632722
4.3806,0.2411638509
4.38075,0.2411650085
4.38045,0.241166166
4.38037,0.2411673236
4.38037,0.2411696387
4.3804,0.2411748476
4.38065,0.2411754264
4.38085,0.2411760052
4.38045,0.2411771627
4.38037,0.2411794778
4.3805,0.2411881594
4.38075,0.2411887382
4.38085,0.2411893169
4.38045,0.2411904745
4.3805,0.2411922108
4.38055,0.2411945259
4.38037,0.2411956834
4.38037,0.241196841
4.38037,0.2411991561
4.38037,0.2412049438
4.3805,0.2412055226
4.38065,0.2412061013
4.38085,0.2412066801
4.38045,0.2412078376
4.38037,0.2412089952
4.3805,0.2412101527
4.38085,0.2412113103
